excel_row,raw_label,mapped_label,pred_mapped_label,pred_raw_label,nearest_negative_mapped_label,nearest_negative_raw_label,d_pos,d_neg,margin,correct
1220,0,0,0,0,1,10,0.015542811,0.028003206,0.006230198,True
1221,0,0,0,0,1,10,0.06360425,0.07970858,0.008052167,True
1222,0,0,0,0,1,10,0.029630117,0.046087984,0.008228933,True
1223,0,0,0,0,1,10,0.07095014,0.087866746,0.008458301,True
1224,0,0,0,0,1,10,0.03739793,0.054020647,0.008311359,True
1225,0,0,0,0,1,10,0.072469264,0.088776335,0.008153535,True
1226,0,0,0,0,1,10,0.054184053,0.070616566,0.008216256,True
1227,0,0,0,0,1,10,0.02699552,0.040097713,0.006551097,True
1228,0,0,0,0,1,10,0.014519839,0.025128452,0.0053043067,True
1229,0,0,0,0,1,10,0.07265348,0.0888185,0.008082509,True
1230,0,0,0,0,1,10,0.01774121,0.02830428,0.005281535,True
1231,0,0,0,0,1,10,0.064353496,0.08064308,0.008144792,True
1232,0,0,1,10,1,10,0.025496878,0.012498418,-0.00649923,False
1233,0,0,0,0,1,10,0.030367449,0.044540986,0.0070867687,True
1234,0,0,0,0,1,10,0.010206115,0.021720547,0.005757216,True
1235,0,0,0,0,1,10,0.017414292,0.027644776,0.0051152417,True
1236,0,0,0,0,1,10,0.06923456,0.08636339,0.008564416,True
1237,0,0,0,0,1,10,0.024079816,0.03833617,0.0071281763,True
1238,0,0,0,0,1,10,0.068593375,0.08531223,0.0083594285,True
1239,0,0,0,0,1,10,0.060011964,0.07606593,0.008026982,True
1240,0,0,1,10,1,10,0.020138148,0.0149628315,-0.0025876584,False
1241,0,0,0,0,1,10,0.08528528,0.10210773,0.008411225,True
1242,0,0,0,0,1,10,0.0764511,0.09328799,0.008418445,True
1243,0,0,0,0,1,10,0.017013507,0.03142939,0.007207942,True
1244,0,0,1,10,1,10,0.024666758,0.008179388,-0.008243686,False
1245,0,0,0,0,1,10,0.054782204,0.0718772,0.008547496,True
1246,0,0,0,0,1,10,0.0076278085,0.013891412,0.0031318017,True
1247,0,0,0,0,1,10,0.06005276,0.07666655,0.008306894,True
1248,0,0,1,10,1,10,0.021539105,0.005336809,-0.0081011485,False
1249,0,0,0,0,1,10,0.060546324,0.07659311,0.008023392,True
1250,0,0,0,0,1,10,0.02163698,0.038328648,0.008345834,True
1251,0,0,0,0,1,10,0.07102738,0.087515995,0.008244306,True
1252,0,0,0,0,1,10,0.029400632,0.04605667,0.008328019,True
1253,0,0,0,0,1,10,0.07800855,0.09477108,0.008381266,True
1254,0,0,0,0,1,10,0.009961423,0.022224935,0.0061317557,True
1255,8,2,2,8,4,4,0.07462292,0.13115312,0.0282651,True
1256,9,3,2,8,2,8,0.58511883,0.03625389,-0.27443248,False
1257,8,2,2,8,4,4,0.107273325,0.1695698,0.03114824,True
1261,8,2,2,8,4,4,0.11307157,0.1774922,0.032210317,True
1262,9,3,2,8,2,8,0.96983224,0.3899219,-0.28995517,False
1264,8,2,4,4,4,4,0.10040839,0.048255518,-0.026076436,False
1266,8,2,4,4,4,4,0.15755919,0.09377714,-0.031891022,False
1267,9,3,0,0,0,0,0.6971814,0.23832802,-0.22942668,False
1268,8,2,4,4,4,4,0.1314349,0.06927077,-0.031082068,False
1269,8,2,2,8,4,4,0.030850278,0.09999296,0.034571342,True
1270,8,2,2,8,4,4,0.1332235,0.19906604,0.03292127,True
1271,9,3,2,8,2,8,0.6652612,0.08652865,-0.28936628,False
1272,9,3,0,0,0,0,0.67438763,0.21534328,-0.22952217,False
1273,9,3,0,0,0,0,0.69549584,0.2362726,-0.22961162,False
1274,9,3,0,0,0,0,0.6663293,0.20709413,-0.2296176,False
1275,8,2,4,4,4,4,0.111079924,0.06127074,-0.024904592,False
1276,9,3,0,0,0,0,0.7027988,0.2435674,-0.22961569,False
1277,9,3,0,0,0,0,0.7114906,0.25232282,-0.22958387,False
1278,9,3,0,0,0,0,0.69520396,0.23610023,-0.22955187,False
1279,9,3,0,0,0,0,0.71483535,0.2555992,-0.22961807,False
1280,8,2,2,8,4,4,0.00979467,0.065563746,0.027884537,True
1281,8,2,2,8,4,4,0.1940243,0.25280732,0.029391512,True
1282,8,2,2,8,4,4,0.03421945,0.041995697,0.0038881227,True
1283,8,2,4,4,4,4,0.11431498,0.059862565,-0.027226208,False
1284,8,2,4,4,4,4,0.18347208,0.124850444,-0.029310819,False
1285,8,2,4,4,4,4,0.14556247,0.09229237,-0.02663505,False
1286,9,3,2,8,2,8,0.6498087,0.07633717,-0.28673577,False
1287,8,2,2,8,4,4,0.042366803,0.07915638,0.018394787,True
1288,9,3,2,8,2,8,0.7988645,0.2190146,-0.28992495,False
1289,8,2,2,8,4,4,0.089265384,0.15332271,0.032028664,True
1290,0,0,0,0,1,10,0.14976351,0.16603522,0.008135855,True
1291,0,0,0,0,1,10,0.079259634,0.09519118,0.007965773,True
1292,0,0,0,0,1,10,0.1468598,0.16281976,0.007979982,True
1293,0,0,0,0,1,10,0.08657575,0.103019975,0.008222114,True
1294,0,0,0,0,1,10,0.140108,0.15589917,0.007895581,True
1295,0,0,0,0,1,10,0.047599684,0.064030975,0.008215645,True
1296,0,0,0,0,1,10,0.14982018,0.16612464,0.008152232,True
1297,0,0,0,0,1,10,0.102996476,0.12000926,0.008506391,True
1298,0,0,0,0,1,10,0.14519471,0.16136877,0.008087032,True
1299,0,0,0,0,1,10,0.06833857,0.08530248,0.008481953,True
1300,0,0,0,0,1,10,0.15392327,0.17015207,0.0081143975,True
1301,0,0,0,0,1,10,0.09036033,0.10684804,0.008243855,True
1302,0,0,0,0,1,10,0.14218208,0.15830773,0.008062825,True
1303,0,0,0,0,1,10,0.123575695,0.14036688,0.008395594,True
1304,0,0,0,0,1,10,0.13986164,0.1558203,0.007979326,True
1305,0,0,0,0,1,10,0.04532755,0.061709348,0.008190898,True
1306,0,0,0,0,1,10,0.12395776,0.13982871,0.007935476,True
1307,0,0,0,0,1,10,0.056604046,0.07197124,0.0076835956,True
1308,0,0,0,0,1,10,0.17247939,0.18899915,0.008259878,True
1309,0,0,0,0,1,10,0.09644895,0.113341436,0.008446243,True
1310,0,0,0,0,1,10,0.12138723,0.1369637,0.0077882335,True
1311,0,0,0,0,1,10,0.039941467,0.05659076,0.008324645,True
1312,0,0,0,0,1,10,0.13046056,0.14705446,0.008296952,True
1313,0,0,0,0,1,10,0.027700389,0.043957938,0.008128774,True
1314,0,0,0,0,1,10,0.08104461,0.096822694,0.007889044,True
1315,0,0,0,0,1,10,0.045360632,0.062433466,0.008536417,True
1316,0,0,0,0,1,10,0.13868755,0.15542723,0.008369841,True
1317,0,0,0,0,1,10,0.07586878,0.0929251,0.008528162,True
1318,0,0,0,0,1,10,0.11540888,0.13093881,0.0077649653,True
1319,0,0,0,0,1,10,0.0841584,0.10021666,0.008029129,True
1320,0,0,0,0,1,10,0.15905368,0.17523894,0.008092627,True
1321,0,0,0,0,1,10,0.06222659,0.077674985,0.0077241976,True
1322,0,0,0,0,1,10,0.1360471,0.1517524,0.007852651,True
1323,0,0,0,0,1,10,0.09059878,0.10752444,0.008462831,True
1324,0,0,0,0,1,10,0.13783157,0.153865,0.008016713,True
1325,0,0,0,0,1,10,0.10265043,0.11898553,0.008167554,True
1326,0,0,0,0,1,10,0.13586147,0.15193196,0.008035243,True
1327,0,0,0,0,1,10,0.052793186,0.06769351,0.0074501615,True
1328,0,0,0,0,1,10,0.1347444,0.15054664,0.007901117,True
1329,0,0,0,0,1,10,0.07736588,0.09335175,0.007992934,True
1330,0,0,0,0,1,10,0.114548326,0.1304499,0.00795079,True
1331,0,0,0,0,1,10,0.029269064,0.046157904,0.00844442,True
1332,0,0,0,0,1,10,0.13828489,0.15458754,0.008151323,True
1333,0,0,0,0,1,10,0.038605638,0.05518884,0.0082916,True
1334,0,0,0,0,1,10,0.13988388,0.1562062,0.008161165,True
1335,0,0,0,0,1,10,0.051584948,0.06804958,0.008232316,True
1336,0,0,0,0,1,10,0.12591945,0.1417933,0.007936925,True
1337,0,0,0,0,1,10,0.079868235,0.096526586,0.008329175,True
1338,0,0,0,0,1,10,0.15658686,0.17305,0.008231573,True
1339,0,0,0,0,1,10,0.096689954,0.113362975,0.0083365105,True
1340,0,0,0,0,1,10,0.11698798,0.1327699,0.007890958,True
1341,0,0,0,0,1,10,0.058779556,0.073992595,0.0076065194,True
1342,0,0,0,0,1,10,0.12367127,0.13945302,0.007890876,True
1343,0,0,0,0,1,10,0.051749248,0.068994746,0.008622749,True
1344,0,0,0,0,1,10,0.14740881,0.16376913,0.008180156,True
1345,0,0,0,0,1,10,0.09841438,0.115753464,0.008669544,True
1346,0,0,0,0,1,10,0.08776555,0.10430696,0.008270703,True
1347,0,0,0,0,1,10,0.058795333,0.07608726,0.008645963,True
1348,0,0,0,0,1,10,0.14119221,0.1574442,0.008125991,True
1349,3,5,0,0,0,0,0.081523634,0.015099537,-0.03321205,False
1350,9,3,2,8,2,8,0.5593667,0.028238347,-0.26556417,False
1351,0,0,0,0,1,10,0.06684754,0.08326877,0.008210614,True
1352,0,0,4,4,4,4,0.9224438,0.06011966,-0.43116206,False
1353,0,0,0,0,1,10,0.06147839,0.07772159,0.0081215985,True
1354,0,0,0,0,1,10,0.15280561,0.16905196,0.008123174,True
1355,0,0,0,0,1,10,0.10294196,0.11982955,0.008443795,True
1356,9,3,2,8,2,8,0.5702301,0.028526427,-0.27085185,False
1357,8,2,4,4,4,4,0.31710368,0.25720328,-0.029950202,False
1358,3,5,0,0,0,0,0.1154823,0.046561327,-0.034460485,False
1359,8,2,4,4,4,4,0.19856188,0.13616101,-0.031200431,False
1360,0,0,0,0,1,10,0.13328603,0.14944719,0.008080579,True
1361,0,0,0,0,1,10,0.07515505,0.09139253,0.008118741,True
1362,0,0,0,0,1,10,0.15196723,0.16840686,0.008219816,True
1363,0,0,0,0,1,10,0.09267055,0.10887235,0.008100897,True
1364,0,0,0,0,1,10,0.12877397,0.1446958,0.007960916,True
1365,0,0,0,0,1,10,0.10714885,0.12404654,0.008448847,True
1366,0,0,0,0,1,10,0.12895942,0.1447594,0.007899992,True
1367,0,0,0,0,1,10,0.076546766,0.09268427,0.008068752,True
1368,0,0,0,0,1,10,0.14158376,0.15771148,0.00806386,True
1369,0,0,0,0,1,10,0.06439448,0.079786845,0.0076961815,True
1370,0,0,0,0,1,10,0.14117275,0.15738711,0.008107178,True
1371,0,0,0,0,1,10,0.0624388,0.078388184,0.007974692,True
1372,0,0,0,0,1,10,0.13494687,0.15139659,0.00822486,True
1373,0,0,0,0,1,10,0.048828803,0.066044495,0.008607846,True
1374,0,0,0,0,1,10,0.13895729,0.15496217,0.008002438,True
1375,0,0,0,0,1,10,0.0862025,0.10237401,0.008085754,True
1376,0,0,0,0,1,10,0.15251286,0.16861987,0.008053504,True
1377,0,0,0,0,1,10,0.11039648,0.12689762,0.008250568,True
1378,0,0,0,0,1,10,0.14677936,0.16291381,0.008067228,True
1379,0,0,0,0,1,10,0.09727304,0.113958985,0.008342974,True
1380,0,0,0,0,1,10,0.1294308,0.14548701,0.008028105,True
1381,0,0,0,0,1,10,0.06466735,0.08078873,0.00806069,True
1382,0,0,0,0,1,10,0.15127909,0.16742928,0.008075096,True
1383,0,0,0,0,1,10,0.09744972,0.11322828,0.007889278,True
1384,0,0,0,0,1,10,0.122372836,0.13797845,0.007802807,True
1385,0,0,0,0,1,10,0.10559783,0.12197319,0.008187678,True
1386,0,0,0,0,1,10,0.15138665,0.16751365,0.008063503,True
1387,0,0,0,0,1,10,0.067187786,0.08328843,0.0080503225,True
1388,0,0,0,0,1,10,0.1758074,0.192338,0.008265302,True
1389,0,0,0,0,1,10,0.059843346,0.07612021,0.008138433,True
1390,0,0,0,0,1,10,0.14015879,0.1566408,0.008241005,True
1391,0,0,0,0,1,10,0.08103652,0.09702099,0.007992234,True
1392,0,0,0,0,1,10,0.12944852,0.1458282,0.008189842,True
1393,10,1,2,8,2,8,1.3767477,0.36447996,-0.5061339,False
1394,10,1,2,8,2,8,1.32678,0.3196773,-0.50355136,False
1395,10,1,2,8,2,8,1.4493076,0.43624377,-0.5065319,False
1396,10,1,2,8,2,8,1.4021578,0.3918544,-0.5051517,False
1397,10,1,2,8,2,8,1.3769066,0.3669332,-0.5049867,False
1398,10,1,2,8,2,8,1.2527653,0.24954908,-0.50160813,False
1399,10,1,2,8,2,8,1.4517812,0.43557388,-0.5081036,False
1400,10,1,2,8,2,8,1.2390147,0.22895184,-0.50503147,False
1401,0,0,0,0,1,10,0.09924357,0.11576585,0.00826114,True
1402,0,0,0,0,1,10,0.16388737,0.18039379,0.008253209,True
1403,0,0,0,0,1,10,0.07087055,0.086590156,0.007859804,True
1404,0,0,0,0,1,10,0.09366459,0.10858514,0.0074602775,True
1405,0,0,0,0,1,10,0.080812246,0.096889,0.0080383755,True
1406,0,0,0,0,1,10,0.14728831,0.16333044,0.008021064,True
1407,0,0,0,0,1,10,0.09578484,0.11203413,0.008124642,True
1408,0,0,0,0,1,10,0.13282068,0.14858295,0.007881135,True
1409,0,0,0,0,1,10,0.08568042,0.10213581,0.008227695,True
1410,0,0,0,0,1,10,0.097028404,0.11199975,0.007485673,True
1411,0,0,0,0,1,10,0.06568041,0.08171646,0.008018028,True
1412,0,0,0,0,1,10,0.14237264,0.15837798,0.008002669,True
1413,0,0,0,0,1,10,0.07743763,0.09398095,0.008271661,True
1414,0,0,0,0,1,10,0.16866647,0.18520084,0.008267187,True
1415,0,0,0,0,1,10,0.08739566,0.10406355,0.008333944,True
1416,0,0,0,0,1,10,0.10787166,0.12343524,0.0077817887,True
1417,0,0,0,0,1,10,0.09217228,0.108391605,0.008109663,True
1418,0,0,0,0,1,10,0.16199817,0.17839526,0.008198544,True
1419,0,0,0,0,1,10,0.101565234,0.118016385,0.008225575,True
1420,0,0,0,0,1,10,0.15993918,0.17599882,0.008029819,True
1421,0,0,0,0,1,10,0.10169748,0.11807319,0.008187853,True
1422,0,0,0,0,1,10,0.16677125,0.18301174,0.008120246,True
1423,0,0,0,0,1,10,0.12405774,0.1406554,0.008298829,True
1424,0,0,0,0,1,10,0.14887834,0.16539751,0.008259587,True
1425,0,0,0,0,1,10,0.06370622,0.079563975,0.007928878,True
1426,0,0,0,0,1,10,0.09752338,0.11272717,0.007601898,True
1427,0,0,0,0,1,10,0.077493,0.093024574,0.0077657886,True
1428,0,0,0,0,1,10,0.1066894,0.12306896,0.008189779,True
1429,0,0,0,0,1,10,0.0810257,0.097192645,0.008083474,True
1430,0,0,0,0,1,10,0.08603381,0.10125107,0.0076086298,True
1431,0,0,0,0,1,10,0.06403561,0.07948127,0.0077228285,True
1432,0,0,0,0,1,10,0.07969143,0.094686136,0.0074973516,True
1433,0,0,0,0,1,10,0.044646047,0.05877486,0.007064406,True
1434,0,0,0,0,1,10,0.16251016,0.17905134,0.0082705915,True
1435,0,0,0,0,1,10,0.05877253,0.07416962,0.007698545,True
1436,0,0,0,0,1,10,0.13961016,0.15586087,0.008125357,True
1437,0,0,0,0,1,10,0.070010155,0.08605161,0.008020729,True
1438,0,0,0,0,1,10,0.11850699,0.13453843,0.008015718,True
1439,0,0,0,0,1,10,0.08821627,0.104281925,0.008032829,True
1440,0,0,0,0,1,10,0.128224,0.1438014,0.007788703,True
1441,0,0,0,0,1,10,0.08833931,0.1048338,0.008247245,True
1442,0,0,0,0,1,10,0.099286005,0.114568636,0.0076413155,True
1443,0,0,0,0,1,10,0.13271636,0.14920135,0.008242495,True
1444,0,0,0,0,1,10,0.16276012,0.17918408,0.008211978,True
1445,0,0,0,0,1,10,0.065006554,0.080298856,0.007646151,True
1446,0,0,0,0,1,10,0.1462824,0.16275851,0.008238055,True
1447,0,0,0,0,1,10,0.10280242,0.11945272,0.008325152,True
1448,0,0,0,0,1,10,0.12877738,0.14473173,0.007977173,True
1449,0,0,0,0,1,10,0.07967059,0.09527455,0.00780198,True
1450,0,0,0,0,1,10,0.1589979,0.17519452,0.008098312,True
1451,0,0,0,0,1,10,0.08652904,0.10252096,0.007995959,True
1452,0,0,0,0,1,10,0.1459799,0.1619475,0.007983804,True
1453,0,0,0,0,1,10,0.13300426,0.14932945,0.008162595,True
1454,0,0,0,0,1,10,0.14240734,0.15832314,0.007957898,True
1455,0,0,0,0,1,10,0.076399274,0.092082076,0.007841401,True
1456,0,0,0,0,1,10,0.15730314,0.17342605,0.008061454,True
1457,0,0,0,0,1,10,0.12464515,0.14114872,0.0082517825,True
1458,0,0,0,0,1,10,0.1274758,0.14315693,0.007840566,True
1459,0,0,0,0,1,10,0.07895806,0.095374696,0.00820832,True
1460,0,0,0,0,1,10,0.14043854,0.15637794,0.0079697,True
1461,0,0,0,0,1,10,0.079922244,0.09593401,0.008005884,True
1462,0,0,0,0,1,10,0.14451379,0.16077243,0.008129321,True
1463,0,0,0,0,1,10,0.0758773,0.09156708,0.007844888,True
1464,0,0,0,0,1,10,0.13568237,0.15136041,0.007839017,True
1465,0,0,0,0,1,10,0.10440296,0.120865695,0.008231368,True
1466,0,0,0,0,1,10,0.14971013,0.16577592,0.008032896,True
1467,0,0,0,0,1,10,0.116655506,0.13331355,0.008329023,True
1468,0,0,0,0,1,10,0.16668446,0.18308282,0.008199178,True
1469,0,0,0,0,1,10,0.08038968,0.096804835,0.008207578,True
1470,0,0,0,0,1,10,0.113885045,0.12957618,0.007845566,True
1471,0,0,0,0,1,10,0.065308124,0.08104345,0.007867664,True
1473,0,0,0,0,1,10,0.09403361,0.11074551,0.008355953,True
1474,0,0,0,0,1,10,0.1392795,0.15543775,0.0080791265,True
1475,0,0,0,0,1,10,0.137787,0.15440983,0.008311413,True
1476,0,0,0,0,1,10,0.13625032,0.1520146,0.007882141,True
1477,0,0,0,0,1,10,0.09634962,0.11246043,0.008055404,True
1478,0,0,0,0,1,10,0.13725448,0.1532566,0.008001059,True
1479,0,0,0,0,1,10,0.06760403,0.083828576,0.008112274,True
1480,0,0,0,0,1,10,0.14949957,0.16542935,0.007964894,True
1481,0,0,0,0,1,10,0.099276796,0.11512463,0.007923916,True
1482,0,0,0,0,1,10,0.16294563,0.1791267,0.008090533,True
1483,0,0,0,0,1,10,0.087154604,0.102759555,0.0078024752,True
1484,0,0,0,0,1,10,0.12076653,0.13651763,0.007875551,True
1485,0,0,0,0,1,10,0.0570201,0.0722829,0.0076314006,True
1486,0,0,0,0,1,10,0.13255233,0.14822601,0.007836841,True
1487,0,0,0,0,1,10,0.11085405,0.12745036,0.008298155,True
1488,0,0,0,0,1,10,0.14170511,0.15757115,0.007933021,True
1489,0,0,0,0,1,10,0.115492426,0.13197955,0.0082435645,True
1490,0,0,0,0,1,10,0.13789757,0.1537543,0.007928364,True
1491,0,0,0,0,1,10,0.107693724,0.12417542,0.008240849,True
1492,0,0,0,0,1,10,0.1553411,0.17148642,0.008072659,True
1493,0,0,0,0,1,10,0.10425927,0.12032876,0.008034747,True
1494,0,0,0,0,1,10,0.16932727,0.18572786,0.008200295,True
1495,0,0,0,0,1,10,0.07621251,0.0921235,0.007955495,True
1496,0,0,0,0,1,10,0.15129957,0.16774487,0.008222654,True
1497,0,0,0,0,1,10,0.09705412,0.11344501,0.008195445,True
1498,0,0,0,0,1,10,0.14518237,0.16142866,0.0081231445,True
1499,0,0,0,0,1,10,0.09160464,0.107787296,0.008091327,True
1500,0,0,0,0,1,10,0.11978324,0.13544276,0.007829763,True
1501,0,0,0,0,1,10,0.11030479,0.12682793,0.008261569,True
1502,0,0,0,0,1,10,0.10666632,0.122397274,0.007865477,True
1503,0,0,0,0,1,10,0.0634842,0.079210274,0.007863037,True
1504,0,0,0,0,1,10,0.14403844,0.16002788,0.007994719,True
1505,0,0,0,0,1,10,0.09771118,0.1138194,0.008054107,True
1506,0,0,0,0,1,10,0.1424207,0.15832973,0.0079545155,True
1507,0,0,0,0,1,10,0.10262269,0.11921154,0.008294426,True
1508,0,0,0,0,1,10,0.12698457,0.14307497,0.008045204,True
1509,0,0,0,0,1,10,0.092468925,0.108448334,0.007989705,True
1510,0,0,0,0,1,10,0.11057381,0.12606043,0.0077433065,True
1511,0,0,0,0,1,10,0.06754695,0.08283483,0.007643942,True
1512,0,0,0,0,1,10,0.09697138,0.11257418,0.0078014024,True
1513,0,0,0,0,1,10,0.092870936,0.10944545,0.008287258,True
1514,0,0,0,0,1,10,0.15148199,0.16782503,0.008171521,True
1515,0,0,0,0,1,10,0.10861103,0.12515879,0.008273877,True
1516,0,0,0,0,1,10,0.13884574,0.1550267,0.008090481,True
1517,0,0,0,0,1,10,0.117174275,0.13386135,0.008343536,True
1518,0,0,0,0,1,10,0.124786936,0.14059147,0.007902268,True
1519,0,0,0,0,1,10,0.09356909,0.10976541,0.008098159,True
1520,0,0,0,0,1,10,0.11411005,0.12979978,0.007844865,True
1521,0,0,0,0,1,10,0.057545334,0.07289909,0.007676877,True
1522,0,0,0,0,1,10,0.14177866,0.15793218,0.008076757,True
1523,0,0,0,0,1,10,0.0912564,0.10790828,0.008325938,True
1524,0,0,0,0,1,10,0.0958311,0.111085854,0.0076273754,True
1525,0,0,0,0,1,10,0.11727038,0.13411757,0.008423597,True
1526,0,0,0,0,1,10,0.14522949,0.16158536,0.008177936,True
1527,0,0,0,0,1,10,0.060953204,0.07614406,0.007595429,True
1528,0,0,0,0,1,10,0.12905148,0.14547814,0.008213334,True
1529,0,0,0,0,1,10,0.043637667,0.059637778,0.008000055,True
1530,0,0,0,0,1,10,0.16199894,0.17854705,0.008274056,True
1531,0,0,0,0,1,10,0.12326553,0.13982616,0.008280318,True
1532,0,0,0,0,1,10,0.14943686,0.16579287,0.008178003,True
1533,0,0,0,0,1,10,0.1099046,0.12638597,0.008240685,True
1534,0,0,0,0,1,10,0.15468177,0.17068121,0.007999718,True
1535,0,0,0,0,1,10,0.09366414,0.109998636,0.008167248,True
1536,0,0,0,0,1,10,0.09113583,0.106113136,0.007488653,True
1537,0,0,0,0,1,10,0.07451769,0.09117631,0.0083293095,True
1538,0,0,0,0,1,10,0.10119035,0.11759883,0.00820424,True
1539,0,0,0,0,1,10,0.061919436,0.079075046,0.008577805,True
1540,0,0,0,0,1,10,0.1274526,0.14322658,0.007886991,True
1541,0,0,0,0,1,10,0.076726705,0.093161575,0.008217435,True
1542,0,0,0,0,1,10,0.14393295,0.16004243,0.008054741,True
1543,0,0,0,0,1,10,0.067166306,0.08283491,0.0078343,True
1544,0,0,0,0,1,10,0.12536313,0.14105229,0.007844582,True
1545,0,0,0,0,1,10,0.08765829,0.10382611,0.00808391,True
1546,0,0,0,0,1,10,0.12949106,0.14541638,0.007962659,True
1547,0,0,0,0,1,10,0.09990766,0.116637304,0.008364823,True
1548,0,0,0,0,1,10,0.164244,0.18082689,0.008291446,True
1549,0,0,0,0,1,10,0.087731704,0.1037895,0.008028898,True
1550,0,0,0,0,1,10,0.14582588,0.16240813,0.008291125,True
1551,0,0,0,0,1,10,0.0937095,0.11053787,0.008414187,True
1552,0,0,0,0,1,10,0.041819245,0.055181686,0.0066812206,True
1553,0,0,0,0,1,10,0.12645689,0.14328885,0.008415982,True
1554,0,0,0,0,1,10,0.02222692,0.033167254,0.005470167,True
1555,0,0,0,0,1,10,0.12769097,0.1438726,0.008090816,True
1557,8,2,4,4,4,4,0.13893908,0.08777825,-0.025580417,False
1558,8,2,4,4,4,4,0.18548095,0.13119715,-0.027141899,False
1559,8,2,2,8,4,4,0.027093243,0.051224347,0.012065552,True
1560,8,2,4,4,4,4,0.3184545,0.26044974,-0.029002383,False
1561,8,2,4,4,4,4,0.1491244,0.09030295,-0.029410724,False
1562,9,3,2,8,2,8,1.18908,0.609875,-0.2896025,False
1563,9,3,2,8,2,8,0.77579534,0.19679283,-0.28950125,False
1564,9,3,2,8,2,8,0.790688,0.21063364,-0.29002717,False
1565,8,2,2,8,4,4,0.046341576,0.103957914,0.028808169,True
1566,8,2,2,8,4,4,0.022011386,0.06798352,0.02298607,True
1567,8,2,4,4,4,4,0.28793627,0.2311762,-0.028380036,False
1568,8,2,3,9,3,9,0.36457202,0.21646383,-0.07405409,False
1569,0,0,0,0,1,10,0.041614946,0.058899976,0.008642515,True
1570,0,0,1,10,1,10,0.022907278,0.012445957,-0.00523066,False
1571,0,0,1,10,1,10,0.016023096,0.00539879,-0.005312153,False
1572,10,1,6,6,6,6,0.025916696,0.020059947,-0.0029283743,False
1573,0,0,0,0,1,10,0.01903641,0.035543896,0.008253743,True
1574,0,0,6,6,6,6,0.019773012,0.013361368,-0.0032058218,False
1575,0,0,0,0,1,10,0.024339797,0.04083145,0.008245827,True
1576,0,0,0,0,6,6,0.0175231,0.020873372,0.0016751355,True
1577,0,0,0,0,1,10,0.03855836,0.05532709,0.008384366,True
1578,0,0,6,6,6,6,0.04302446,0.021732563,-0.010645949,False
1579,0,0,0,0,1,10,0.051570665,0.06887119,0.008650264,True
1580,10,1,6,6,6,6,0.024367632,0.022398986,-0.0009843232,False
1581,0,0,0,0,1,10,0.048424017,0.06536836,0.008472173,True
1582,0,0,6,6,6,6,0.034329303,0.012692776,-0.0108182635,False
1583,0,0,0,0,1,10,0.011332144,0.020144284,0.00440607,True
1584,0,0,1,10,1,10,0.017741762,0.0118674245,-0.0029371688,False
1585,0,0,0,0,6,6,0.013521569,0.019684985,0.0030817082,True
1586,0,0,6,6,6,6,0.037834406,0.014765277,-0.011534564,False
1587,10,1,1,10,0,0,0.011383303,0.011719978,0.00016833749,True
1588,0,0,1,10,1,10,0.016205197,0.009832846,-0.0031861756,False
1589,0,0,1,10,1,10,0.024793414,0.013247672,-0.0057728714,False
1590,0,0,0,0,6,6,0.017766627,0.025614455,0.0039239144,True
1591,0,0,0,0,1,10,0.02906161,0.046015155,0.008476772,True
1592,0,0,6,6,6,6,0.041768856,0.019599607,-0.011084625,False
1593,6,6,5,3,5,3,0.06492689,0.021709044,-0.021608924,False
1594,0,0,5,3,5,3,0.08179754,0.015103617,-0.033346962,False
1595,4,4,4,4,2,8,0.04370554,0.044877872,0.0005861651,True
1596,0,0,6,6,6,6,0.038763434,0.020263163,-0.009250135,False
1597,0,0,0,0,1,10,0.010874596,0.021514254,0.0053198286,True
1598,4,4,2,8,2,8,0.2206522,0.16178097,-0.029435612,False
1599,0,0,0,0,1,10,0.011388175,0.014584358,0.0015980913,True
1601,0,0,0,0,1,10,0.0574782,0.07496831,0.008745054,True
1602,0,0,6,6,6,6,0.02309985,0.01240542,-0.0053472156,False
1603,0,0,0,0,1,10,0.010938662,0.022583451,0.0058223945,True
1604,0,0,6,6,6,6,0.018110715,0.017167233,-0.00047174096,False
1605,0,0,0,0,1,10,0.035165213,0.052735593,0.00878519,True
1606,0,0,1,10,1,10,0.022218177,0.011695226,-0.0052614757,False
1607,0,0,0,0,1,10,0.016334223,0.03190428,0.007785029,True
1608,0,0,6,6,6,6,0.030701345,0.012540427,-0.009080458,False
1609,0,0,0,0,1,10,0.017228251,0.031154508,0.006963128,True
1610,0,0,0,0,1,10,0.019736746,0.03733438,0.008798816,True
1611,0,0,1,10,1,10,0.025316639,0.011153344,-0.0070816474,False
1612,0,0,0,0,6,6,0.019749619,0.027754234,0.0040023075,True
1613,0,0,0,0,1,10,0.011423894,0.025919206,0.007247656,True
1614,0,0,0,0,1,10,0.014118211,0.014616101,0.00024894485,True
1615,0,0,0,0,1,10,0.030304788,0.047660507,0.00867786,True
1616,0,0,1,10,1,10,0.03405482,0.01717105,-0.008441885,False
1617,0,0,0,0,1,10,0.0123666,0.017297762,0.0024655806,True
1618,0,0,1,10,1,10,0.020821286,0.012164417,-0.004328435,False
1619,0,0,0,0,1,10,0.05290383,0.07031538,0.008705776,True
1620,0,0,6,6,6,6,0.022723883,0.011504986,-0.0056094485,False
1621,10,1,2,8,2,8,1.517323,0.49854434,-0.50938934,False
